Age,Avg_Daily_Usage_Hours,Sleep_Hours_Per_Night,Mental_Health_Score,Conflicts_Over_Social_Media,Gender_Encoded,Affects_Academic_Performance_Encoded,Academic_Level_Graduate,Academic_Level_High School,Academic_Level_Undergraduate,Relationship_Status_Complicated,Relationship_Status_In Relationship,Relationship_Status_Single,Platform_Facebook,Platform_Instagram,Platform_KakaoTalk,Platform_LINE,Platform_LinkedIn,Platform_Snapchat,Platform_TikTok,Platform_Twitter,Platform_VKontakte,Platform_WeChat,Platform_WhatsApp,Platform_YouTube,Country_Frequency,Country_Australia,Country_Bangladesh,Country_Brazil,Country_Canada,Country_China,Country_Denmark,Country_Finland,Country_France,Country_Germany,Country_India,Country_Ireland,Country_Italy,Country_Japan,Country_Malaysia,Country_Maldives,Country_Mexico,Country_Nepal,Country_Netherlands,Country_New Zealand,Country_Other,Country_Pakistan,Country_Poland,Country_Russia,Country_Singapore,Country_South Korea,Country_Spain,Country_Sri Lanka,Country_Switzerland,Country_Turkey,Country_UAE,Country_UK,Country_USA,Addicted_Score,Usage_Category_Encoded,Adequate_Sleep,Mental_Health_Risk_Encoded,SM_Impact_Score,Lifestyle_Balance
1.6794681919196797,1.1390028278413147,-0.5793287829124124,-1.1073561533945857,1.197663414194196,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.28886350780513176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,3,0,1,0.676923076923077,-0.26312997347480105
-1.2018095578680004,1.6062577156355933,-0.9278529787125199,-2.0111895405357525,2.246548764513336,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.2481116477008087,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0.7692307692307693,-0.4244031830238727
0.23882931702583968,0.9832511985765549,-0.492197733962386,-1.1073561533945857,1.197663414194196,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.08791498063634456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3,0,1,0.6461538461538462,-0.21511936339522547
0.23882931702583968,-0.41851346480628177,0.4662438044879092,0.7003106208877476,-0.9001072864440847,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.1428947482724783,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,0.0,0.2514588859416446
-0.48149012042108036,0.7496237546794156,-0.23080458711230575,-0.20352276625341906,0.14877806387505557,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.1428947482724783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,0.6000000000000001,-0.11724137931034495
-1.2018095578680004,1.5283819010032138,-1.2763771745126267,-1.1073561533945857,1.197663414194196,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.26848757775297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,0,1,0.7538461538461539,-0.4779840848806366
0.23882931702583968,-1.1193957964977004,-0.14367353816227849,0.7003106208877476,-1.948992636763225,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.28886350780513176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0.0,0.26923076923076933
1.6794681919196797,0.2823688668851362,-0.056542489212252016,-0.20352276625341906,0.14877806387505557,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.26848757775297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0,1,0.5076923076923077,0.009549071618037197
-0.48149012042108036,2.696519120488911,-2.583342908763029,-1.1073561533945857,1.197663414194196,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.26848757775297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,0,1,0.9846153846153847,-0.9673740053050398
0.9591487544727597,-0.5742650940710415,0.9890300981880696,-0.20352276625341906,0.14877806387505557,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.8163533916231985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,1,0.3384615384615385,0.3856763925729443
-0.48149012042108036,0.7496237546794156,-0.14367353816227849,-0.20352276625341906,0.14877806387505557,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.26848757775297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0,1,0.6000000000000001,-0.09999999999999998
-1.2018095578680004,0.5159963107822755,-1.1021150766125736,-1.1073561533945857,0.14877806387505557,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.670384632090545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0.5538461538461538,-0.24350132625994692
-1.2018095578680004,0.6717479400470353,-0.23080458711230575,-0.20352276625341906,0.14877806387505557,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.28886350780513176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,0.5846153846153845,-0.1018567639257294
-1.2018095578680004,1.4505060863708334,-0.5793287829124124,-1.1073561533945857,1.197663414194196,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.1428947482724783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,3,0,1,0.7384615384615384,-0.3246684350132625
-1.2018095578680004,0.7496237546794156,-1.3635082234626539,-1.1073561533945857,1.197663414194196,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.670384632090545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0.6000000000000001,-0.34137931034482766
0.9591487544727597,0.048741422987996864,0.29198170658785544,-0.20352276625341906,0.14877806387505557,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.28886350780513176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,1,1,0.46153846153846156,0.12466843501326264
0.9591487544727597,-0.5742650940710415,0.8147680002880159,0.7003106208877476,-0.9001072864440847,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6907605621427066,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,0.0,0.35119363395225467
0.23882931702583968,-0.8078925379681812,1.2504232450381507,-0.20352276625341906,0.14877806387505557,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.28886350780513176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,1,0.29230769230769227,0.4835543766578252
-0.48149012042108036,-0.41851346480628177,0.6405059023879621,0.7003106208877476,-0.9001072864440847,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.28886350780513176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,0.0,0.2859416445623341
-0.48149012042108036,2.3850158619593915,-2.234818712962922,-1.1073561533945857,1.197663414194196,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.26848757775297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,0,1,0.9230769230769231,-0.8368700265251989
-1.2018095578680004,0.9832511985765549,-1.9734255661128415,-0.20352276625341906,1.197663414194196,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.3139820737012303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,1,0.6461538461538462,-0.5082228116710876
0.23882931702583968,0.9053753839441746,-0.6664598318624397,-0.20352276625341906,0.14877806387505557,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.28886350780513176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,1,0.6307692307692307,-0.23421750663129975
0.23882931702583968,1.8398851595327326,-1.7120324192627605,-0.20352276625341906,0.14877806387505557,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.28886350780513176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,1,0.8153846153846154,-0.6257294429708222
-1.2018095578680004,1.5283819010032138,-1.0149840276625464,-2.0111895405357525,1.197663414194196,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.26848757775297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,0,0,0.7538461538461539,-0.4262599469496022
0.9591487544727597,-0.6521409087034218,0.7276369513379894,1.6041440080289142,-0.9001072864440847,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6907605621427066,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,0.0,0.34933687002652536
0.9591487544727597,0.36024468151751643,-0.056542489212252016,-0.20352276625341906,0.14877806387505557,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.28886350780513176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,0,1,0.5230769230769231,-0.005835543766578244
0.9591487544727597,-1.1193957964977004,1.2504232450381507,1.6041440080289142,-0.9001072864440847,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.28886350780513176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0.0,0.5450928381962867
-1.2018095578680004,-0.029134391644382678,0.5533748534379357,0.7003106208877476,-0.9001072864440847,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.3139820737012303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,1,2,0.0,0.19177718832891244
0.9591487544727597,-0.2627618355415227,0.6405059023879621,-0.20352276625341906,0.14877806387505557,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.8163533916231985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,1,0.39999999999999997,0.25517241379310346
0.9591487544727597,-0.41851346480628177,1.6860784897882846,0.7003106208877476,-0.9001072864440847,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2481116477008087,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,2,0.0,0.49283819628647224
-1.2018095578680004,1.9177609741651127,-1.2763771745126267,-1.1073561533945857,1.197663414194196,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2481116477008087,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,1,0.8307692307692308,-0.5549071618037135
0.23882931702583968,0.20449305225275663,0.030588559737775238,-1.1073561533945857,0.14877806387505557,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.16327067832463982,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0.49230769230769234,0.04217506631299739
0.9591487544727597,1.0611270132089343,-0.5793287829124124,-1.1073561533945857,1.197663414194196,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.5400491667661161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,3,0,1,0.6615384615384615,-0.2477453580901856
0.9591487544727597,-0.18488602090914247,-0.492197733962386,-1.1073561533945857,0.14877806387505557,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3139820737012303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,0.4153846153846154,0.01564986737400531
-0.48149012042108036,1.5283819010032138,-0.8407219297624927,-1.1073561533945857,1.197663414194196,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2481116477008087,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,1,0.7538461538461539,-0.39177718832891245
2.3997876293665996,-0.5742650940710415,0.5533748534379357,1.6041440080289142,-0.9001072864440847,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.16327067832463982,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,0.0,0.2994694960212202
0.9591487544727597,1.4505060863708334,-1.2763771745126267,-0.20352276625341906,0.14877806387505557,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.28886350780513176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,1,0.7384615384615384,-0.46259946949602104
-0.48149012042108036,-1.0415199818653205,1.1632921960881226,1.6041440080289142,-0.9001072864440847,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.28886350780513176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,2,0.0,0.5124668435013262
-1.2018095578680004,1.372630271738454,-1.2763771745126267,-2.0111895405357525,1.197663414194196,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.26848757775297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,0,0,0.7230769230769231,-0.4472148541114057
0.23882931702583968,1.2168786424736941,-1.0149840276625464,-0.20352276625341906,0.14877806387505557,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.28886350780513176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,1,0.6923076923076923,-0.3647214854111405
0.9591487544727597,-1.5866506842919794,0.11771960868780172,0.7003106208877476,-0.9001072864440847,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.670384632090545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,0.0,0.41326259946949606
-0.48149012042108036,0.20449305225275663,-0.492197733962386,-0.20352276625341906,0.14877806387505557,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3139820737012303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,1,0.49230769230769234,-0.06127320954907162
-0.48149012042108036,1.5283819010032138,-0.8407219297624927,-2.0111895405357525,2.246548764513336,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.16327067832463982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,3,0,0,0.7538461538461539,-0.39177718832891245
0.23882931702583968,-0.6521409087034218,1.1632921960881226,0.7003106208877476,-0.9001072864440847,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5400491667661161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,0.0,0.43554376657824934
0.9591487544727597,-0.8078925379681812,1.076161147138096,0.7003106208877476,-0.9001072864440847,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.16327067832463982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,2,0.0,0.44907161803713536
0.23882931702583968,-0.9636441672329407,-0.3179356360623322,0.7003106208877476,-0.9001072864440847,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.670384632090545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,0.0,0.20397877984084883
-0.48149012042108036,0.6717479400470353,-0.7535908808124662,-0.20352276625341906,-0.9001072864440847,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.1428947482724783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0.5846153846153845,-0.2053050397877983
-1.9221289953149205,0.6717479400470353,-1.4506392724126804,-1.1073561533945857,1.197663414194196,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.670384632090545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1,0.5846153846153845,-0.3432360742705569
-0.48149012042108036,0.36024468151751643,-0.14367353816227849,-0.20352276625341906,0.14877806387505557,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.1428947482724783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,2,0,1,0.5230769230769231,-0.023076923076922995
-0.48149012042108036,-0.34063765017390224,0.37911275553788193,0.7003106208877476,-0.9001072864440847,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.28886350780513176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,0.0,0.2188328912466843
0.9591487544727597,-0.7300167233358014,1.076161147138096,0.7003106208877476,-0.9001072864440847,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.5400491667661161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1,2,0.0,0.4336870026525199
-0.48149012042108036,-0.496389279438662,0.6405059023879621,0.7003106208877476,0.14877806387505557,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.28886350780513176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,2,0.3538461538461538,0.3013262599469496
0.23882931702583968,-1.1972716111300803,1.337554293988177,1.6041440080289142,-0.9001072864440847,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.28886350780513176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0.0,0.5777188328912468
0.9591487544727597,0.5159963107822755,-0.14367353816227849,-0.20352276625341906,0.14877806387505557,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.1428947482724783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,0.5538461538461538,-0.053846153846153655
0.9591487544727597,-0.18488602090914247,0.030588559737775238,-1.1073561533945857,1.197663414194196,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.2386263760129351,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0.4153846153846154,0.11909814323607432
2.3997876293665996,-2.131781386718638,0.4662438044879092,1.6041440080289142,-2.997877987082365,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1.1428947482724783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0.0,0.5899204244031832
-0.48149012042108036,-0.2627618355415227,-1.0149840276625464,-0.20352276625341906,0.14877806387505557,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.670384632090545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,0.39999999999999997,-0.0724137931034482
0.23882931702583968,-0.9636441672329407,-0.23080458711230575,0.7003106208877476,-0.9001072864440847,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.670384632090545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0.0,0.22122015915119358
-0.48149012042108036,0.6717479400470353,-1.3635082234626539,-1.1073561533945857,1.197663414194196,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.670384632090545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0.5846153846153845,-0.3259946949602121
