Age,Avg_Daily_Usage_Hours,Sleep_Hours_Per_Night,Mental_Health_Score,Conflicts_Over_Social_Media,Addicted_Score,Gender_Encoded,Affects_Academic_Performance_Encoded,Academic_Level_Graduate,Academic_Level_High School,Academic_Level_Undergraduate,Relationship_Status_Complicated,Relationship_Status_In Relationship,Relationship_Status_Single,Platform_Facebook,Platform_Instagram,Platform_KakaoTalk,Platform_LINE,Platform_LinkedIn,Platform_Snapchat,Platform_TikTok,Platform_Twitter,Platform_VKontakte,Platform_WeChat,Platform_WhatsApp,Platform_YouTube,Country_Frequency,Country_Australia,Country_Bangladesh,Country_Brazil,Country_Canada,Country_China,Country_Denmark,Country_Finland,Country_France,Country_Germany,Country_India,Country_Ireland,Country_Italy,Country_Japan,Country_Malaysia,Country_Maldives,Country_Mexico,Country_Nepal,Country_Netherlands,Country_New Zealand,Country_Other,Country_Pakistan,Country_Poland,Country_Russia,Country_Singapore,Country_South Korea,Country_Spain,Country_Sri Lanka,Country_Switzerland,Country_Turkey,Country_UAE,Country_UK,Country_USA,Usage_Category_Encoded,Adequate_Sleep,Mental_Health_Risk_Encoded,SM_Impact_Score,Lifestyle_Balance,Cluster
-0.471722782417474,0.4626147784062058,-0.9492806918073652,-0.2055204329580212,-0.8875544930966774,0.9855499657710436,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3333801093479008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0.5714285714285714,-0.2266009852216748,1
0.958662428783896,-1.686207160823205,0.2940049276377904,1.6056283824845383,-1.9321720517496952,-1.5364562987247306,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.11918659878484,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.4004926108374385,2
-1.902107993618844,1.2584747558985805,-1.2156990388313271,-1.111094840679301,1.201680624209358,1.616051531894987,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3333801093479008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.7142857142857143,-0.4211822660098522,3
0.243469823183211,-0.969933181080068,-0.0612195350608257,0.7000539747632586,-0.8875544930966774,-0.9059547326007872,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.11918659878484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.2029556650246305,2
-0.471722782417474,-0.5720031923338806,-0.7716684604580573,-0.2055204329580212,0.1570630655563402,0.3550483996471,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.4963255222287908,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.3857142857142857,-0.0064039408866994,1
2.389047639985266,-2.3228951428171043,0.826841621685714,1.6056283824845383,-2.976789610402713,-2.166957864848674,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.6182266009852218,2
-1.186915388018159,0.0646847896600186,-1.038086807482019,-1.111094840679301,0.1570630655563402,0.9855499657710436,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.5,-0.1724137931034482,1
0.243469823183211,-1.129105176578543,-0.1500256507354793,0.7000539747632586,-1.9321720517496952,-0.9059547326007872,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.3333801093479008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.2142857142857144,2
-0.471722782417474,-0.1740732035876935,-0.8604745761327109,-0.2055204329580212,0.1570630655563402,0.3550483996471,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.099747799739112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4571428571428572,-0.0950738916256156,1
-1.902107993618844,0.3034427829077308,-1.2156990388313271,-1.111094840679301,1.201680624209358,0.9855499657710436,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.5428571428571428,-0.2497536945812807,1
1.673855034384581,-1.9249651540709167,0.3828110433124441,1.6056283824845383,-1.9321720517496952,-1.5364562987247306,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3333801093479008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0.0,0.4605911330049261,2
-1.186915388018159,-0.0149012080892184,-0.9492806918073652,-0.2055204329580212,0.1570630655563402,0.3550483996471,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4857142857142857,-0.1408866995073892,1
-0.471722782417474,0.6217867739046808,-1.3045051545059807,-1.111094840679301,1.201680624209358,0.9855499657710436,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.6,-0.3241379310344826,1
0.958662428783896,-1.367863169826255,0.0275865806138287,0.7000539747632586,-0.8875544930966774,-0.9059547326007872,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.2916256157635468,2
-1.186915388018159,0.9401307649016302,-1.4821173858552887,-1.111094840679301,1.201680624209358,1.616051531894987,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333801093479008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.6571428571428571,-0.4157635467980295,3
0.243469823183211,-0.8903471833308307,-0.2388317664101338,0.7000539747632586,-1.9321720517496952,-0.9059547326007872,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.099747799739112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.1541871921182265,2
-0.471722782417474,-0.4128311968354056,-0.8604745761327109,-0.2055204329580212,0.1570630655563402,0.3550483996471,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.099747799739112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.4142857142857143,-0.0522167487684728,1
2.389047639985266,-2.1637231473186294,0.4716171589870985,1.6056283824845383,-2.976789610402713,-2.166957864848674,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1.099747799739112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.520689655172414,2
-1.186915388018159,0.7809587694031559,-1.3933112701806352,-1.111094840679301,1.201680624209358,0.9855499657710436,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.6285714285714287,-0.3699507389162562,1
0.243469823183211,-1.0495191788293057,-0.1500256507354793,0.7000539747632586,-1.9321720517496952,-0.9059547326007872,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.2000000000000001,2
-0.471722782417474,-0.0944872058384563,-1.038086807482019,-0.2055204329580212,0.1570630655563402,0.3550483996471,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4714285714285714,-0.1438423645320196,1
-1.902107993618844,0.3830287806569687,-1.3045051545059807,-1.111094840679301,1.201680624209358,0.9855499657710436,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.5571428571428572,-0.2812807881773398,1
1.673855034384581,-1.84537915632168,0.2940049276377904,1.6056283824845383,-1.9321720517496952,-1.5364562987247306,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.429064039408867,2
-1.186915388018159,-0.1740732035876935,-0.9492806918073652,-0.2055204329580212,0.1570630655563402,0.3550483996471,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4571428571428572,-0.1123152709359606,1
-0.471722782417474,0.542200776155443,-1.2156990388313271,-1.111094840679301,1.201680624209358,0.9855499657710436,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3333801093479008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0.5857142857142856,-0.2926108374384235,1
0.958662428783896,-1.4474491675754926,-0.0612195350608257,0.7000539747632586,-1.9321720517496952,-0.9059547326007872,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.2886699507389162,2
-1.186915388018159,1.019716762650868,-1.5709235015299432,-1.111094840679301,1.201680624209358,1.616051531894987,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.099747799739112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0.6714285714285715,-0.4472906403940887,3
0.243469823183211,-0.8107611855815932,-0.3276378820847874,0.7000539747632586,-0.8875544930966774,-0.2754531664768435,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.1226600985221675,2
-0.471722782417474,-0.3332451990861685,-0.9492806918073652,-0.2055204329580212,0.1570630655563402,0.3550483996471,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4285714285714285,-0.0837438423645319,1
2.389047639985266,-2.084137149569392,0.3828110433124441,1.6056283824845383,-1.9321720517496952,-1.5364562987247306,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.4891625615763547,2
-1.186915388018159,0.701372771653918,-1.3045051545059807,-1.111094840679301,1.201680624209358,0.9855499657710436,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.6142857142857142,-0.3384236453201968,1
0.243469823183211,-0.969933181080068,-0.2388317664101338,0.7000539747632586,-0.8875544930966774,-0.9059547326007872,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.1684729064039408,2
-0.471722782417474,-0.2536592013369314,-1.038086807482019,-0.2055204329580212,0.1570630655563402,0.3550483996471,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4428571428571428,-0.115270935960591,1
-1.902107993618844,0.4626147784062058,-1.3933112701806352,-1.111094840679301,1.201680624209358,0.9855499657710436,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.5714285714285714,-0.3128078817733989,1
1.673855034384581,-1.7657931585724422,0.205198811963136,1.6056283824845383,-1.9321720517496952,-1.5364562987247306,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.3975369458128078,2
-1.186915388018159,-0.0944872058384563,-0.8604745761327109,-0.2055204329580212,0.1570630655563402,0.3550483996471,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4714285714285714,-0.1093596059113299,1
-0.471722782417474,0.4626147784062058,-1.126892923156673,-1.111094840679301,1.201680624209358,0.9855499657710436,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.5714285714285714,-0.2610837438423645,1
0.958662428783896,-1.288277172077018,-0.1500256507354793,0.7000539747632586,-0.8875544930966774,-0.9059547326007872,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.242857142857143,2
-1.186915388018159,1.099302760400105,-1.4821173858552887,-1.111094840679301,1.201680624209358,1.616051531894987,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.6857142857142857,-0.4443349753694581,3
0.243469823183211,-0.8903471833308307,-0.4164439977594411,0.7000539747632586,-0.8875544930966774,-0.2754531664768435,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.119704433497537,2
-0.471722782417474,-0.1740732035876935,-0.9492806918073652,-0.2055204329580212,0.1570630655563402,0.3550483996471,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4571428571428572,-0.1123152709359606,1
2.389047639985266,-2.004551151820155,0.2940049276377904,1.6056283824845383,-1.9321720517496952,-1.5364562987247306,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.4576354679802956,2
-1.186915388018159,0.6217867739046808,-1.2156990388313271,-1.111094840679301,1.201680624209358,0.9855499657710436,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.6,-0.3068965517241379,1
0.243469823183211,-1.0495191788293057,-0.3276378820847874,0.7000539747632586,-0.8875544930966774,-0.9059547326007872,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.1655172413793104,2
-0.471722782417474,-0.0149012080892184,-1.126892923156673,-0.2055204329580212,0.1570630655563402,0.3550483996471,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4857142857142857,-0.1753694581280789,1
-1.902107993618844,0.542200776155443,-1.4821173858552887,-1.111094840679301,1.201680624209358,0.9855499657710436,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.5857142857142856,-0.344334975369458,1
1.673855034384581,-1.686207160823205,0.1163926962884823,1.6056283824845383,-1.9321720517496952,-1.5364562987247306,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.3660098522167487,2
-1.186915388018159,-0.2536592013369314,-0.8604745761327109,-0.2055204329580212,0.1570630655563402,0.3550483996471,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4428571428571428,-0.0807881773399012,1
-0.471722782417474,0.3830287806569687,-1.038086807482019,-1.111094840679301,1.201680624209358,0.9855499657710436,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.099747799739112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.5571428571428572,-0.2295566502463054,1
0.958662428783896,-1.4474491675754926,0.205198811963136,0.7000539747632586,-1.9321720517496952,-0.9059547326007872,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.4963255222287908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.3403940886699507,2
-1.186915388018159,0.542200776155443,-1.126892923156673,-1.111094840679301,0.1570630655563402,0.9855499657710436,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.5857142857142856,-0.2753694581280788,1
-0.471722782417474,-0.5720031923338806,-0.7716684604580573,-0.2055204329580212,0.1570630655563402,0.3550483996471,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.3857142857142857,-0.0064039408866994,1
-1.902107993618844,0.9401307649016302,-1.4821173858552887,-2.016669248400581,1.201680624209358,1.616051531894987,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.6571428571428571,-0.4157635467980295,3
1.673855034384581,-2.084137149569392,0.4716171589870985,1.6056283824845383,-1.9321720517496952,-2.166957864848674,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.5064039408866997,2
0.243469823183211,-0.0944872058384563,-0.9492806918073652,-0.2055204329580212,0.1570630655563402,0.3550483996471,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4714285714285714,-0.1266009852216748,1
