Age,Avg_Daily_Usage_Hours,Sleep_Hours_Per_Night,Mental_Health_Score,Conflicts_Over_Social_Media,Addicted_Score,Gender_Encoded,Affects_Academic_Performance_Encoded,Academic_Level_Graduate,Academic_Level_High School,Academic_Level_Undergraduate,Relationship_Status_Complicated,Relationship_Status_In Relationship,Relationship_Status_Single,Platform_Facebook,Platform_Instagram,Platform_KakaoTalk,Platform_LINE,Platform_LinkedIn,Platform_Snapchat,Platform_TikTok,Platform_Twitter,Platform_VKontakte,Platform_WeChat,Platform_WhatsApp,Platform_YouTube,Country_Frequency,Country_Australia,Country_Bangladesh,Country_Brazil,Country_Canada,Country_China,Country_Denmark,Country_Finland,Country_France,Country_Germany,Country_India,Country_Ireland,Country_Italy,Country_Japan,Country_Malaysia,Country_Maldives,Country_Mexico,Country_Nepal,Country_Netherlands,Country_New Zealand,Country_Other,Country_Pakistan,Country_Poland,Country_Russia,Country_Singapore,Country_South Korea,Country_Spain,Country_Sri Lanka,Country_Switzerland,Country_Turkey,Country_UAE,Country_UK,Country_USA,Usage_Category_Encoded,Adequate_Sleep,Mental_Health_Risk_Encoded,SM_Impact_Score,Lifestyle_Balance
-1.186915388018159,-0.09448720583845635,-0.5940562291087492,-1.111094840679301,0.15706306555634025,0.3550483996471,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33338010934790085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4714285714285714,-0.05763546798029551
-0.471722782417474,0.46261477840620585,-0.9492806918073653,-0.20552043295802125,-0.8875544930966774,0.9855499657710435,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.33338010934790085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0.5714285714285714,-0.22660098522167482
0.958662428783896,-1.686207160823205,0.29400492763779046,1.6056283824845383,-1.9321720517496952,-1.5364562987247306,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.11918659878484006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.4004926108374385
-1.902107993618844,1.2584747558985803,-1.2156990388313271,-1.111094840679301,1.201680624209358,1.616051531894987,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.33338010934790085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.7142857142857143,-0.4211822660098522
0.243469823183211,-0.9699331810800679,-0.06121953506082571,0.7000539747632586,-0.8875544930966774,-0.9059547326007871,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.11918659878484006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.20295566502463053
-0.471722782417474,-0.5720031923338806,-0.7716684604580573,-0.20552043295802125,0.15706306555634025,0.3550483996471,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.49632552222879084,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.38571428571428573,-0.0064039408866994885
2.389047639985266,-2.3228951428171043,0.826841621685714,1.6056283824845383,-2.976789610402713,-2.166957864848674,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.6182266009852218
-1.186915388018159,0.06468478966001867,-1.038086807482019,-1.111094840679301,0.15706306555634025,0.9855499657710435,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.5,-0.17241379310344823
0.243469823183211,-1.129105176578543,-0.15002565073547935,0.7000539747632586,-1.9321720517496952,-0.9059547326007871,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.33338010934790085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.2142857142857144
-0.471722782417474,-0.17407320358769351,-0.8604745761327109,-0.20552043295802125,0.15706306555634025,0.3550483996471,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.099747799739112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4571428571428572,-0.09507389162561569
-1.902107993618844,0.30344278290773086,-1.2156990388313271,-1.111094840679301,1.201680624209358,0.9855499657710435,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.5428571428571428,-0.24975369458128072
1.673855034384581,-1.9249651540709172,0.3828110433124441,1.6056283824845383,-1.9321720517496952,-1.5364562987247306,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.33338010934790085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0.0,0.4605911330049261
-1.186915388018159,-0.014901208089218486,-0.9492806918073653,-0.20552043295802125,0.15706306555634025,0.3550483996471,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.48571428571428577,-0.1408866995073892
-0.471722782417474,0.6217867739046808,-1.3045051545059807,-1.111094840679301,1.201680624209358,0.9855499657710435,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.6,-0.32413793103448263
0.958662428783896,-1.367863169826255,0.027586580613828727,0.7000539747632586,-0.8875544930966774,-0.9059547326007871,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.29162561576354684
-1.186915388018159,0.9401307649016302,-1.4821173858552887,-1.111094840679301,1.201680624209358,1.616051531894987,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.33338010934790085,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.6571428571428571,-0.4157635467980295
0.243469823183211,-0.8903471833308307,-0.2388317664101338,0.7000539747632586,-1.9321720517496952,-0.9059547326007871,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.099747799739112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.15418719211822657
-0.471722782417474,-0.41283119683540564,-0.8604745761327109,-0.20552043295802125,0.15706306555634025,0.3550483996471,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.099747799739112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.4142857142857143,-0.05221674876847282
2.389047639985266,-2.1637231473186294,0.47161715898709855,1.6056283824845383,-2.976789610402713,-2.166957864848674,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1.099747799739112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.520689655172414
-1.186915388018159,0.7809587694031559,-1.3933112701806352,-1.111094840679301,1.201680624209358,0.9855499657710435,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.6285714285714287,-0.36995073891625624
0.243469823183211,-1.0495191788293055,-0.15002565073547935,0.7000539747632586,-1.9321720517496952,-0.9059547326007871,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.20000000000000012
-0.471722782417474,-0.09448720583845635,-1.038086807482019,-0.20552043295802125,0.15706306555634025,0.3550483996471,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4714285714285714,-0.14384236453201965
-1.902107993618844,0.3830287806569687,-1.3045051545059807,-1.111094840679301,1.201680624209358,0.9855499657710435,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.5571428571428572,-0.2812807881773398
1.673855034384581,-1.8453791563216797,0.29400492763779046,1.6056283824845383,-1.9321720517496952,-1.5364562987247306,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.42906403940886706
-1.186915388018159,-0.17407320358769351,-0.9492806918073653,-0.20552043295802125,0.15706306555634025,0.3550483996471,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4571428571428572,-0.11231527093596061
-0.471722782417474,0.542200776155443,-1.2156990388313271,-1.111094840679301,1.201680624209358,0.9855499657710435,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.33338010934790085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0.5857142857142856,-0.29261083743842353
0.958662428783896,-1.4474491675754926,-0.06121953506082571,0.7000539747632586,-1.9321720517496952,-0.9059547326007871,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.28866995073891627
-1.186915388018159,1.019716762650868,-1.5709235015299432,-1.111094840679301,1.201680624209358,1.616051531894987,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.099747799739112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0.6714285714285715,-0.4472906403940887
0.243469823183211,-0.8107611855815932,-0.32763788208478745,0.7000539747632586,-0.8875544930966774,-0.27545316647684354,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.12266009852216753
-0.471722782417474,-0.3332451990861685,-0.9492806918073653,-0.20552043295802125,0.15706306555634025,0.3550483996471,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.42857142857142855,-0.08374384236453197
2.389047639985266,-2.084137149569392,0.3828110433124441,1.6056283824845383,-1.9321720517496952,-1.5364562987247306,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.4891625615763547
-1.186915388018159,0.701372771653918,-1.3045051545059807,-1.111094840679301,1.201680624209358,0.9855499657710435,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.6142857142857142,-0.33842364532019686
0.243469823183211,-0.9699331810800679,-0.2388317664101338,0.7000539747632586,-0.8875544930966774,-0.9059547326007871,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.1684729064039408
-0.471722782417474,-0.2536592013369314,-1.038086807482019,-0.20552043295802125,0.15706306555634025,0.3550483996471,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4428571428571428,-0.11527093596059101
-1.902107993618844,0.46261477840620585,-1.3933112701806352,-1.111094840679301,1.201680624209358,0.9855499657710435,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.5714285714285714,-0.31280788177339897
1.673855034384581,-1.7657931585724422,0.20519881196313602,1.6056283824845383,-1.9321720517496952,-1.5364562987247306,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.39753694581280785
-1.186915388018159,-0.09448720583845635,-0.8604745761327109,-0.20552043295802125,0.15706306555634025,0.3550483996471,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4714285714285714,-0.10935960591132993
-0.471722782417474,0.46261477840620585,-1.1268929231566733,-1.111094840679301,1.201680624209358,0.9855499657710435,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.5714285714285714,-0.26108374384236455
0.958662428783896,-1.2882771720770179,-0.15002565073547935,0.7000539747632586,-0.8875544930966774,-0.9059547326007871,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.242857142857143
-1.186915388018159,1.099302760400105,-1.4821173858552887,-1.111094840679301,1.201680624209358,1.616051531894987,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.6857142857142857,-0.4443349753694581
0.243469823183211,-0.8903471833308307,-0.4164439977594411,0.7000539747632586,-0.8875544930966774,-0.27545316647684354,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.11970443349753707
-0.471722782417474,-0.17407320358769351,-0.9492806918073653,-0.20552043295802125,0.15706306555634025,0.3550483996471,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4571428571428572,-0.11231527093596061
2.389047639985266,-2.004551151820155,0.29400492763779046,1.6056283824845383,-1.9321720517496952,-1.5364562987247306,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.45763546798029564
-1.186915388018159,0.6217867739046808,-1.2156990388313271,-1.111094840679301,1.201680624209358,0.9855499657710435,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.6,-0.3068965517241379
0.243469823183211,-1.0495191788293055,-0.32763788208478745,0.7000539747632586,-0.8875544930966774,-0.9059547326007871,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.1655172413793104
-0.471722782417474,-0.014901208089218486,-1.1268929231566733,-0.20552043295802125,0.15706306555634025,0.3550483996471,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.48571428571428577,-0.17536945812807891
-1.902107993618844,0.542200776155443,-1.4821173858552887,-1.111094840679301,1.201680624209358,0.9855499657710435,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.5857142857142856,-0.344334975369458
1.673855034384581,-1.686207160823205,0.11639269628848238,1.6056283824845383,-1.9321720517496952,-1.5364562987247306,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.36600985221674875
-1.186915388018159,-0.2536592013369314,-0.8604745761327109,-0.20552043295802125,0.15706306555634025,0.3550483996471,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4428571428571428,-0.08078817733990129
-0.471722782417474,0.3830287806569687,-1.038086807482019,-1.111094840679301,1.201680624209358,0.9855499657710435,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.099747799739112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.5571428571428572,-0.2295566502463054
0.958662428783896,-1.4474491675754926,0.20519881196313602,0.7000539747632586,-1.9321720517496952,-0.9059547326007871,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.49632552222879084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.34039408866995075
-1.186915388018159,0.542200776155443,-1.1268929231566733,-1.111094840679301,0.15706306555634025,0.9855499657710435,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.5857142857142856,-0.2753694581280788
-0.471722782417474,-0.5720031923338806,-0.7716684604580573,-0.20552043295802125,0.15706306555634025,0.3550483996471,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.38571428571428573,-0.0064039408866994885
-1.902107993618844,0.9401307649016302,-1.4821173858552887,-2.016669248400581,1.201680624209358,1.616051531894987,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.6571428571428571,-0.4157635467980295
1.673855034384581,-2.084137149569392,0.47161715898709855,1.6056283824845383,-1.9321720517496952,-2.166957864848674,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.5064039408866997
0.243469823183211,-0.09448720583845635,-0.9492806918073653,-0.20552043295802125,0.15706306555634025,0.3550483996471,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4714285714285714,-0.12660098522167484
-0.471722782417474,-0.8107611855815932,-0.32763788208478745,0.7000539747632586,-0.8875544930966774,-0.27545316647684354,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.627742292560643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.12266009852216753
